taxonid_iucn,scientific_name,subspecies,rank,subpopulation,threatCategory
75605392,Sphaerodactylus dacnicolor,,,,EN
75605406,Sphaerodactylus dimorphicus,,,,EN
75605460,Sphaerodactylus inaguae,,,,EN
75605465,Sphaerodactylus intermedius,,,,EN
75605470,Sphaerodactylus ladae,,,,EN
75605520,Sphaerodactylus mariguanae,,,,EN
75605564,Sphaerodactylus ocoae,,,,EN
75605587,Sphaerodactylus oliveri,,,,EN
75605594,Sphaerodactylus omoglaux,,,,EN
75605599,Sphaerodactylus oxyrhinus,,,,EN
75605604,Sphaerodactylus parkeri,,,,EN
75605613,Sphaerodactylus parthenopion,,,,EN
75605631,Sphaerodactylus perissodactylius,,,,EN
75605636,Sphaerodactylus phyzacinus,,,,EN
178305,Sphaerodactylus pimienta,,,,EN
75605822,Sphaerodactylus plummeri,,,,EN
75605838,Sphaerodactylus randi,,,,EN
75605848,Sphaerodactylus rhabdotus,,,,EN
75605860,Sphaerodactylus richardsoni,,,,EN
75605872,Sphaerodactylus ruibali,,,,EN
178425,Sphaerodactylus scapularis,,,,EN
75605892,Sphaerodactylus schwartzi,,,,EN
75605897,Sphaerodactylus semasiops,,,,EN
75605902,Sphaerodactylus shrevei,,,,EN
177833,Sphaerodactylus storeyae,,,,EN
178611,Sphaerodactylus thompsoni,,,,EN
178262,Sphaerodactylus torrei,,,,EN
75605979,Sphaerodactylus zygaena,,,,EN
20596,Sphaerolana affinis,,,,EN
20597,Sphaerolana interstitialis,,,,EN
65526552,Sphaeromimus inexpectatus,,,,EN
135463920,Sphaeropteris parvipinna,,,,EN
154068879,Sphagnum brasiliense,,,,EN
87569591,Sphagnum troendelagicum,,,,EN
149169004,Sphegina atrolutea,,,,EN
149165022,Sphegina limbipennis,,,,EN
149169044,Sphegina sublatifrons,,,,EN
149169023,Sphegina varifacies,,,,EN
22697810,Spheniscus demersus,,,,EN
22697825,Spheniscus mendiculus,,,,EN
102347300,Sphenomorphus cameronicus,,,,EN
104775250,Sphenomorphus modiglianii,,,,EN
104776211,Sphenomorphus sananus,,,,EN
104776275,Sphenomorphus sarasinorum,,,,EN
178484,Sphenomorphus tropidonotus,,,,EN
136817590,Sphenostemon tireliae,,,,EN
171081,Sphincterochila insularis,,,,EN
47687276,Sphingonotus almeriense,,,,EN
47687524,Sphingonotus nodulosus,,,,EN
16084535,Sphingonotus personatus,,,,EN
16084409,Sphingonotus picteti,,,,EN
16084496,Sphingonotus rugosus,,,,EN
16084542,Sphingonotus uvarovi,,,,EN
149170214,Sphiximorpha petronillae,,,,EN
39387,Sphyrna tiburo,,,,EN
57470,Spinomantis brunae,,,,EN
57504,Spinomantis microtis,,,,EN
187152,Spintherobolus broccae,,,,EN
186684,Spintherobolus leptoura,,,,EN
22720374,Spinus cucullatus,,,,EN
116161145,Spiraeanthemum collinum,,,,EN
31031,Spiraeanthemum graeffei,,,,EN
116165117,Spiraeanthemum pedunculatum,,,,EN
31033,Spiraeanthemum serratum,,,,EN
63489,Spiraeanthus schrenkianus,,,,EN
155970,Spiralix valenciana,,,,EN
61737,Spiralothelphusa fernandoi,,,,EN
61738,Spiralothelphusa parvula,,,,EN
64176923,Spiranthes brevilabris,,,,EN
22486502,Spiranthes delitescens,,,,EN
201478,Spiromanes braueri,,,,EN
201477,Spiromanes sechellarum,,,,EN
36067,Spirotecoma holguinensis,,,,EN
22696207,Spizaetus isidori,,,,EN
22721182,Spizella wortheni,,,,EN
22717368,Spizocorys fringillaris,,,,EN
87569787,Splachnum melanocaulon,,,,EN
189627375,Spondias admirabilis,,,,EN
47103157,Spondylurus fulgidus,,,,EN
47103272,Spondylurus nitidus,,,,EN
47103288,Spondylurus powelli,,,,EN
155269816,Spongiforma squarepantsii,,,,EN
189610024,Spongiosperma longilobum,,,,EN
147421179,Spongiosperma oleifolium,,,,EN
88593658,Sporobolus elatior,,,,EN
110090601,Sporobolus montanus,,,,EN
175710398,Sporodophoron americanum,,,,EN
103818544,Sporophila iberaensis,,,,EN
22723537,Sporophila maximiliani,,,,EN
22723487,Sporophila palustris,,,,EN
179081,Springeratus polyporatus,,,,EN
19451245,Squalius carinus,,,,EN
184446,Squalius castellanus,,,,EN
60738,Squalius keadicus,,,,EN
19451414,Squalius kosswigi,,,,EN
60828,Squalius lucumonis,,,,EN
135649,Squalius malacitanus,,,,EN
61392,Squalius microlepis,,,,EN
135568,Squalius moreoticus,,,,EN
135695,Squalius tenellus,,,,EN
60857,Squalius torgalensis,,,,EN
61411,Squalus acanthias Mediterranean subpopulation,,,Mediterranean subpopulation,EN
44169,Squalus acanthias Northwest Atlantic subpopulation,,,Northwest Atlantic subpopulation,EN
161438,Squalus brevirostris,,,,EN
161360,Squalus chloroculus,,,,EN
169229426,Squalus formosus,,,,EN
161433,Squalus japonicus,,,,EN
152781967,Squalus mitsukurii,,,,EN
70406908,Squamanita schreieri,,,,EN
161456,Squatina formosa,,,,EN
130393378,Squatina guggenheim,,,,EN
39465,Squatina guggenheim Brazilian subpopulation,,,Brazilian subpopulation,EN
161325,Squatina nebulosa,,,,EN
161525,Squatina tergocellatoides,,,,EN
79060443,Stachyandra merana,,,,EN
90617552,Stachyandra rufibarbis,,,,EN
128431819,Stachyandra viticifolia,,,,EN
68501368,Stachys oligantha,,,,EN
137812823,Stadtmannia acuminata,,,,EN
137812959,Stadtmannia excelsa,,,,EN
137812986,Stadtmannia glauca,,,,EN
128658096,Stadtmannia leandrii,,,,EN
137813034,Stadtmannia serrulata,,,,EN
189660,Stagnicola idahoensis,,,,EN
164888,Stagnicola kayseris,,,,EN
30963,Stahlia monosperma,,,,EN
133304334,Stangea erikae,,,,EN
149304464,Stanmarkia spectabilis,,,,EN
200638,Stapfiella lucida,,,,EN
97215696,Stapfiella lucida var. pubescens,pubescens,var.,,EN
22690970,Starnoenas cyanocephala,,,,EN
107250288,Staurogyne euryphylla,,,,EN
200675,Staurogyne pseudocapitata,,,,EN
46384,Staurogyne sichuanica,,,,EN
159119,Staurophlebia bosqi,,,,EN
56034,Stefania roraimae,,,,EN
141660596,Stegonotus sutteri,,,,EN
41878,Stegostoma tigrinum,,,,EN
71711476,Stegostoma tigrinum Indian Ocean-Southeast Asian subpopulation,,,Indian Ocean-Southeast Asian subpopulation,EN
187067,Steindachneridion melanodermatum,,,,EN
187271,Steindachneridion parahybae,,,,EN
162696331,Steiractinia rusbyana,,,,EN
162218,Stemmacantha cynaroides,,,,EN
30827,Stemonoporus acuminatus,,,,EN
36433,Stemonoporus angustisepalus,,,,EN
36441,Stemonoporus bullatus,,,,EN
30829,Stemonoporus cordifolius,,,,EN
30831,Stemonoporus gardneri,,,,EN
36439,Stemonoporus kanneliyensis,,,,EN
36440,Stemonoporus laevifolius,,,,EN
32540,Stemonoporus oblongifolius,,,,EN
30836,Stemonoporus reticulatus,,,,EN
30837,Stemonoporus revolutus,,,,EN
30838,Stemonoporus rigidus,,,,EN
36434,Stemonoporus scaphifolius,,,,EN
102621030,Stemonurus corrugatus,,,,EN
154342800,Stemonurus gitingensis,,,,EN
157852,Stenagostus sardiniensis,,,,EN
139351805,Stenagrion petermilleri,,,,EN
102820557,Stenandrium amoenum,,,,EN
200676,Stenandrium thomense,,,,EN
136750655,Stenanona cauliflora,,,,EN
136750716,Stenanona humilis,,,,EN
30564,Stenanona panamensis,,,,EN
16084627,Stenobothrus clavatus,,,,EN
118489987,Stenocarpus cryptocarpus,,,,EN
118490866,Stenocarpus davallioides,,,,EN
31012,Stenocarpus heterophyllus,,,,EN
31010,Stenocarpus villosus,,,,EN
53798786,Stenocercus arndti,,,,EN
50950640,Stenocercus carrioni,,,,EN
48617147,Stenocercus modestus,,,,EN
50950723,Stenocercus simonsii,,,,EN
50950734,Stenocercus varius,,,,EN
152821,Stenocereus chrysocarpus,,,,EN
152798,Stenocereus humilis,,,,EN
152657,Stenocereus martinezii,,,,EN
46624,Stenochlaena hainanensis,,,,EN
59847,Stenocypha hasta,,,,EN
90012204,Stenogyne kaalae,,,,EN
173154493,Stenogyne purpurea,,,,EN
196216,Stenoonops opisthornatus,,,,EN
43844,Stenopadus andicola,,,,EN
147851166,Stenopadus cucullatus,,,,EN
147851195,Stenopadus huachamacari,,,,EN
43012,Stenospermation arborescens,,,,EN
42763,Stenostephanus asplundii,,,,EN
42764,Stenostephanus harlingii,,,,EN
42765,Stenostephanus laxus,,,,EN
31853,Stenostomum aromaticum,,,,EN
121984920,Stenostomum pitonianum,,,,EN
188725,Stenothyra huaimoi,,,,EN
70102332,Stephanodaphne humbertii,,,,EN
70102689,Stephanodaphne pedicellata,,,,EN
70102894,Stephanodaphne schatzii,,,,EN
163468289,Stephanopodium estrellense,,,,EN
36493,Stephanopodium magnifolium,,,,EN
149609899,Stephanopodium venezuelanum,,,,EN
172833039,Stephanospora chilensis,,,,EN
39223,Stephensoniella brevipedunculata,,,,EN
137666411,Sterculia cheekii,,,,EN
143394441,Sterculia peekelii,,,,EN
138014218,Sterculia tragacanthoides,,,,EN
128085332,Stereospermum boivini,,,,EN
90617619,Stereospermum randrianaivoi,,,,EN
137454884,Stereospermum rhoifolium,,,,EN
128085420,Stereospermum tomentosum,,,,EN
22694711,Sterna acuticauda,,,,EN
201466,Sternothyrus braueri,,,,EN
22694685,Sternula lorata,,,,EN
43845,Stevia anisostemma,,,,EN
71670425,Sticta alpinotropica,,,,EN
175710297,Sticta fragilinata,,,,EN
45621,Stigmaphyllon ecudorense,,,,EN
45622,Stigmaphyllon eggersii,,,,EN
157033254,Stigmaphyllon mcphersonii,,,,EN
157892155,Stigmatodactylus aegeridantennatus,,,,EN
157890449,Stigmatodactylus bracteatus,,,,EN
162161296,Stigmatogobius elegans,,,,EN
177817010,Stillingia loranthacea,,,,EN
46114,Stilpnophyllum grandifolium,,,,EN
162119,Stipa styriaca,,,,EN
162394,Stipa veneta,,,,EN
196398,Stiphodon julieni,,,,EN
22703776,Stipiturus mallee,,,,EN
118492079,Stirlingia abrotanoides,,,,EN
118492188,Stirlingia divaricatissima,,,,EN
134763,Stoliczia chaseni,,,,EN
186174695,Stomatochaeta cylindrica,,,,EN
182474,Stomatorhinus ivindoensis,,,,EN
125036449,Stonesia taylorii,,,,EN
157973771,Storckiella neocaledonica,,,,EN
56482,Strabomantis bufoniformis,,,,EN
56508,Strabomantis cheiroplethus,,,,EN
56936,Strabomantis ruizi,,,,EN
158151,Streptocarpus albus,,,,EN
158451,Streptocarpus albus subsp. albus,albus,subsp.,,EN
158390,Streptocarpus albus subsp. edwardsii,edwardsii,subsp.,,EN
158011,Streptocarpus bambuseti,,,,EN
136533215,Streptocarpus brachynema,,,,EN
158216,Streptocarpus bullatus,,,,EN
97240863,Streptocarpus burundianus,,,,EN
149256393,Streptocarpus erubescens,,,,EN
158228,Streptocarpus gonjaensis,,,,EN
158070,Streptocarpus heckmannianus,,,,EN
158386,Streptocarpus heckmannianus subsp. gracilis,gracilis,subsp.,,EN
158441,Streptocarpus heckmannianus subsp. heckmannianus,heckmannianus,subsp.,,EN
184921539,Streptocarpus leptopus,,,,EN
120956335,Streptocarpus myoporoides,,,,EN
147868811,Streptocarpus phaeotrichus,,,,EN
158255,Streptocarpus stomandrus,,,,EN
158238,Streptocarpus subscandens,,,,EN
20875,Streptocephalus dendrophorus,,,,EN
20873,Streptocephalus dendyi,,,,EN
20869,Streptocephalus guzmani,,,,EN
20872,Streptocephalus woottoni,,,,EN
20874,Streptocephalus zuluensis,,,,EN
145139318,Striga magnibracteata,,,,EN
86826237,Strobilanthes accrescens subsp. accrescens,accrescens,subsp.,,EN
174409104,Strombosia gossweileri,,,,EN
154177779,Strombosiopsis nana,,,,EN
103646924,Strophanthus bequaertii,,,,EN
158352,Strophanthus zimmermannii,,,,EN
63729364,Strumaria chaplinii,,,,EN
45614,Struthanthus lojae,,,,EN
137585325,Strychnos bifurcata,,,,EN
109200468,Strychnos canthioides,,,,EN
172515055,Strychnos retinervis,,,,EN
158039,Strychnos xylophylla,,,,EN
49583046,Stumpffia be,,,,EN
79680110,Stumpffia kibomena,,,,EN
49584796,Stumpffia madagascariensis,,,,EN
66390759,Stumpffia miery,,,,EN
58011,Stumpffia psologlossa,,,,EN
58012,Stumpffia pygmaea,,,,EN
58013,Stumpffia roseifemoralis,,,,EN
164694439,Sturisomatichthys dariensis,,,,EN
20958,Sturnira nana,,,,EN
20990,Stygobromus hayi,,,,EN
21004,Stygobromus pecki,,,,EN
43473,Styloceras kunthianum,,,,EN
177530276,Styloceras penninervium,,,,EN
158336,Stylochaeton bogneri,,,,EN
20946950,Stylochaeton pilosus,,,,EN
136534,Styloctenium mindorensis,,,,EN
168105,Stylodonta studeriana,,,,EN
21104,Stylogomphus ryukyuanus ssp. asatol,asatol,ssp.,,EN
21105,Stylogomphus ryukyuanus ssp. watanabei,watanabei,ssp.,,EN
132943,Stylophora madagascarensis,,,,EN
189019251,Styphnolobium conzattii,,,,EN
189019350,Styphnolobium parviflorum,,,,EN
189019644,Styphnolobium protantherum,,,,EN
60161,Styracura schmardae,,,,EN
126693508,Styrax austromexicanus,,,,EN
126693818,Styrax carranzae,,,,EN
126693585,Styrax gentryi,,,,EN
126693768,Styrax jaliscanus,,,,EN
149468837,Styrax neblinae,,,,EN
21127,Subuliniscus arambourgi,,,,EN
21130,Succinea piratarum,,,,EN
21131,Succinea quadrasi,,,,EN
61646,Succisella andreae-molinae,,,,EN
80703097,Sulcaria badia,,,,EN
80703106,Sulcaria spiralifera,,,,EN
139569850,Sulcosticta pallida,,,,EN
139569892,Sulcosticta sierramadrensis,,,,EN
169306,Sulcosticta striata,,,,EN
139569914,Sulcosticta vantoli,,,,EN
136224,Suncus aequatorius,,,,EN
21142,Suncus dayi,,,,EN
21143,Suncus fellowesgordoni,,,,EN
21146,Suncus mertensi,,,,EN
21148,Suncus zeylanicus,,,,EN
91075292,Sundadanio atomus,,,,EN
91075556,Sundadanio goblinus,,,,EN
173697401,Sundaeschna cattienensis,,,,EN
117275464,Sundamomum borealiborneense,,,,EN
117277974,Sundamomum flavoalbum,,,,EN
117280183,Sundamomum longipedunculatum,,,,EN
117280296,Sundamomum luteum,,,,EN
132206395,Sundamomum oligophyllum,,,,EN
132206362,Sundamomum pseudofoetens,,,,EN
117284635,Sundamomum somniculosum,,,,EN
135071,Sundathelphusa sottoae,,,,EN
91183828,Sundolyra latebrosa,,,,EN
169534,Sundoreonectes sabanus,,,,EN
137512995,Suregada bracteata,,,,EN
137513010,Suregada celastroides,,,,EN
137513030,Suregada gaultheriifolia,,,,EN
137513110,Suregada nigricaulis,,,,EN
137513122,Suregada perrieri,,,,EN
21174,Sus verrucosus,,,,EN
84697083,Sus verrucosus ssp. blouchi,blouchi,ssp.,,EN
157857313,Sutilizona pterodon,,,,EN
161829,Sventenia bupleuroides,,,,EN
19891538,Swainsona recta,,,,EN
177797588,Swartzia alagoensis,,,,EN
189599875,Swartzia alternifoliolata,,,,EN
153334684,Swartzia amabale,,,,EN
148949695,Swartzia angustifoliola,,,,EN
177797469,Swartzia arenophila,,,,EN
45238,Swartzia aureosericea,,,,EN
189620410,Swartzia discocarpa,,,,EN
189601055,Swartzia euxylophora,,,,EN
189630884,Swartzia krukovii,,,,EN
45241,Swartzia littlei,,,,EN
149471101,Swartzia maquenqueana,,,,EN
189606065,Swartzia micrantha,,,,EN
30615,Swartzia nuda,,,,EN
189600515,Swartzia prolata,,,,EN
153308259,Swartzia radiale,,,,EN
189636356,Swartzia revoluta,,,,EN
38853,Swartzia robiniifolia,,,,EN
189625664,Swartzia thomasii,,,,EN
32954,Swietenia humilis,,,,EN
38700,Syagrus macrocarpa,,,,EN
147518601,Syagrus stenopetala,,,,EN
147287533,Syagrus yungasensis,,,,EN
68501347,Sylvichadsia grandidieri,,,,EN
87491102,Sylvilagus brasiliensis,,,,EN
41309,Sylvilagus cognatus,,,,EN
21206,Sylvilagus graysoni,,,,EN
21221,Sylvisorex morio,,,,EN
39236,Symbiezidium madagascariensis,,,,EN
168361,Sympetrum maculatum,,,,EN
39779,Symphalangus syndactylus,,,,EN
64593990,Symphonia oligantha,,,,EN
200539,Symphytum hajastanum,,,,EN
200537,Symphytum podcumicum,,,,EN
126608772,Symplococarpon flavifolium,,,,EN
31217,Symplocos anamallayana,,,,EN
126694488,Symplocos austromexicana,,,,EN
46211,Symplocos badia,,,,EN
31218,Symplocos barberi,,,,EN
46212,Symplocos blancae,,,,EN
30844,Symplocos breedlovei,,,,EN
38130,Symplocos carmencitae,,,,EN
149673214,Symplocos culminicola,,,,EN
32545,Symplocos diversifolia var. appressa,appressa,var.,,EN
30894,Symplocos diversifolia var. diversifolia,diversifolia,var.,,EN
126694494,Symplocos excelsa,,,,EN
38132,Symplocos globosa,,,,EN
121985404,Symplocos hotteana,,,,EN
180250334,Symplocos inopinata,,,,EN
176130803,Symplocos itatiaiae,,,,EN
31999,Symplocos junghuhnii,,,,EN
169480154,Symplocos lehmannii,,,,EN
175815527,Symplocos limonensis,,,,EN
30846,Symplocos longipes,,,,EN
38845,Symplocos nairii,,,,EN
126694705,Symplocos nigridentata,,,,EN
31802,Symplocos nivea,,,,EN
37625,Symplocos oligandra,,,,EN
126694561,Symplocos pachycarpa,,,,EN
46215,Symplocos pluribracteata,,,,EN
38846,Symplocos pulchra subsp. coriacea,coriacea,subsp.,,EN
191137084,Symplocos pycnobotrya,,,,EN
42533183,Symplocos reflexa,,,,EN
169480501,Symplocos rhomboidea,,,,EN
133163630,Symplocos robusta,,,,EN
35143,Symplocos shilanensis,,,,EN
31107,Symplocos sousae,,,,EN
169480516,Symplocos trianae,,,,EN
46217,Symplocos truncata,,,,EN
149573466,Symplocos umbellata,,,,EN
22707307,Symposiachrus brehmii,,,,EN
22707288,Symposiachrus everetti,,,,EN
22707285,Symposiachrus sacerdotum,,,,EN
123423266,Sympterichthys moultoni,,,,EN
22702317,Synallaxis infuscata,,,,EN
118497480,Synaphea bifurcata,,,,EN
118497577,Synaphea brachyceras,,,,EN
118497657,Synaphea canaliculata,,,,EN
118497685,Synaphea cervifolia,,,,EN
118497713,Synaphea constricta,,,,EN
118499518,Synaphea decumbens,,,,EN
118501463,Synaphea flexuosa,,,,EN
118501916,Synaphea incurva,,,,EN
118502996,Synaphea oulopha,,,,EN
118503029,Synaphea panhesya,,,,EN
118503174,Synaphea platyphylla,,,,EN
118503695,Synaphea preissii,,,,EN
118504251,Synaphea recurva,,,,EN
118504368,Synaphea tripartita,,,,EN
118504408,Synaphea xela,,,,EN
31690,Synapsis ilicifolia,,,,EN
21249,Syncaris pacifica,,,,EN
69292013,Syncephalum stenoclinoides,,,,EN
21253,Syncomistes rastellus,,,,EN
56142808,Syncordulia serendipator,,,,EN
181830,Synodontis dorsomaculatus,,,,EN
182789,Synodontis pardalis,,,,EN
44581847,Synophis bicolor,,,,EN
138013989,Synsepalum bequaertii,,,,EN
174451686,Synsepalum congolense,,,,EN
174451738,Synsepalum gabonense,,,,EN
32728,Synsepalum glycydora,,,,EN
174452136,Synsepalum letestui,,,,EN
174452253,Synsepalum nyangense,,,,EN
120962736,Synsepalum sp. nov.,,,,EN
174466120,Synsepalum tomentosum,,,,EN
32223,Synsepalum tsounkpe,,,,EN
83370886,Synthemis ariadne,,,,EN
158659,Synthemis flexicauda,,,,EN
62101215,Synthliboramphus hypoleucus,,,,EN
134942,Syntripsa flavichela,,,,EN
135110,Syntripsa matannensis,,,,EN
162267,Syringa josikaea,,,,EN
124928575,Syrphoctonus morio,,,,EN
149167130,Syrphus auberti,,,,EN
18908,Systomus martenstyni,,,,EN
154343117,Syzygium abbreviatum,,,,EN
181014589,Syzygium acre,,,,EN
154343305,Syzygium acrophilum,,,,EN
169402943,Syzygium aemulum,,,,EN
154343730,Syzygium affine,,,,EN
50130683,Syzygium alternifolium,,,,EN
154345333,Syzygium angulatum,,,,EN
30884,Syzygium assimile var. acuminata,acuminata,var.,,EN
137695124,Syzygium aurantiacum,,,,EN
154363310,Syzygium barnesii,,,,EN
38819,Syzygium beddomei,,,,EN
154363322,Syzygium benguetense,,,,EN
32866,Syzygium bourdillonii,,,,EN
154363421,Syzygium cagayanense,,,,EN
38036,Syzygium caryophyllatum,,,,EN
154363620,Syzygium casiguranense,,,,EN
31197,Syzygium chavaran,,,,EN
154363649,Syzygium ciliatosetosum,,,,EN
154364012,Syzygium clementis,,,,EN
154364145,Syzygium consimile,,,,EN
122381926,Syzygium contiguum,,,,EN
154364150,Syzygium copelandii,,,,EN
154364186,Syzygium cordatilimbum,,,,EN
180046,Syzygium cordatum subsp. shimbaense,shimbaense,subsp.,,EN
169474587,Syzygium corymbosum,,,,EN
154364223,Syzygium crassibracteatum,,,,EN
181016726,Syzygium dawsonianum,,,,EN
122381965,Syzygium devogelii,,,,EN
37859,Syzygium discophorum,,,,EN
154364586,Syzygium durum,,,,EN
154367034,Syzygium ecostulatum,,,,EN
154367059,Syzygium escritorii,,,,EN
38038,Syzygium fergusoni,,,,EN
136619602,Syzygium fossiramulosum,,,,EN
154369654,Syzygium foxworthyi,,,,EN
122382004,Syzygium galanthum,,,,EN
154369714,Syzygium garciae,,,,EN
154369727,Syzygium gitingense,,,,EN
154369756,Syzygium globosum,,,,EN
154369808,Syzygium hughcumingii,,,,EN
169483928,Syzygium inopinatum,,,,EN
154178141,Syzygium kerstingii,,,,EN
169039029,Syzygium klampok,,,,EN
154370133,Syzygium lacustre,,,,EN
154370184,Syzygium leytense,,,,EN
154370192,Syzygium llanosii,,,,EN
137697776,Syzygium loiseleurioides,,,,EN
154370261,Syzygium longipedicellatum,,,,EN
154370369,Syzygium longistylum,,,,EN
154370458,Syzygium lorofolium,,,,EN
137697831,Syzygium lugubre,,,,EN
154370797,Syzygium mauritsii,,,,EN
154370825,Syzygium megalanthum,,,,EN
169039507,Syzygium microcymum,,,,EN
37626,Syzygium microphyllum,,,,EN
35002,Syzygium minus,,,,EN
154370953,Syzygium mirabile,,,,EN
31198,Syzygium myhendrae,,,,EN
190430030,Syzygium namosialangense,,,,EN
181019817,Syzygium neoeugenioides,,,,EN
137489596,Syzygium neriifolium,,,,EN
181019567,Syzygium nitens,,,,EN
137697991,Syzygium onivense,,,,EN
38821,Syzygium parameswaranii,,,,EN
179562,Syzygium parvulum,,,,EN
181019853,Syzygium pennelii,,,,EN
177858,Syzygium poyanum,,,,EN
154373379,Syzygium purpuriflorum,,,,EN
181017437,Syzygium ramilepis,,,,EN
154374534,Syzygium ramosii,,,,EN
154374551,Syzygium rigidifolium,,,,EN
154374640,Syzygium robinsonii,,,,EN
154376162,Syzygium rubropurpureum,,,,EN
154377539,Syzygium rubrovenium,,,,EN
154377616,Syzygium santosii,,,,EN
181023839,Syzygium sarmentosum,,,,EN
181019308,Syzygium schistaceum,,,,EN
181020608,Syzygium schlechterianum,,,,EN
30880,Syzygium spathulatum,,,,EN
31201,Syzygium stocksii,,,,EN
154378441,Syzygium subfoetidum,,,,EN
154378521,Syzygium subsessile,,,,EN
154378639,Syzygium subsessiliflorum,,,,EN
154378728,Syzygium sulcistylum,,,,EN
154378866,Syzygium surigaense,,,,EN
169041123,Syzygium suringarianum,,,,EN
154378895,Syzygium tayabense,,,,EN
154378986,Syzygium tenuipes,,,,EN
157034866,Syzygium tontoutaense,,,,EN
154379027,Syzygium toppingii,,,,EN
154379129,Syzygium trianthum,,,,EN
154379183,Syzygium triphyllum,,,,EN
154379245,Syzygium tula,,,,EN
30876,Syzygium turbinatum,,,,EN
30881,Syzygium umbrosum,,,,EN
137490055,Syzygium valentissimum,,,,EN
177881,Syzygium veillonii,,,,EN
153732875,Syzygium velutinum,,,,EN
157034871,Syzygium virotii,,,,EN
154379534,Syzygium wenzelii,,,,EN
154379653,Syzygium whitfordii,,,,EN
154380094,Syzygium williamsii,,,,EN
154380198,Syzygium xiphophyllum,,,,EN
154380247,Syzygium zamboangense,,,,EN
38825,Syzygium zeylanicum var. ellipticum,ellipticum,var.,,EN
121392829,Tabebuia conferta,,,,EN
36073,Tabebuia elongata,,,,EN
35316,Tabernaemontana cordata,,,,EN
35317,Tabernaemontana cumata,,,,EN
68002683,Tabernaemontana debrayi,,,,EN
35318,Tabernaemontana muricata,,,,EN
33816,Tabernaemontana ovalifolia,,,,EN
32491,Tabernaemontana persicariifolia,,,,EN
157027,Tacheocampylaea acropachia,,,,EN
156460,Tacheocampylaea cyrniaca,,,,EN
21277,Tacheocampylaea tacheoides,,,,EN
70102247,Tachiadenus longifolius,,,,EN
37975,Tachigali beaurepairei,,,,EN
180252684,Tachigali candelabrum,,,,EN
148949871,Tachigali dwyeri,,,,EN
37974,Tachigali pilgeriana ,,,,EN
148275501,Tachigali versicolor,,,,EN
